OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
4415,DE,DEU,Germany,2020-02-02T00:00:00.000Z,2,10,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4416,DE,DEU,Germany,2020-02-03T00:00:00.000Z,0,10,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4417,DE,DEU,Germany,2020-02-04T00:00:00.000Z,2,12,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4418,DE,DEU,Germany,2020-02-05T00:00:00.000Z,0,12,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4419,DE,DEU,Germany,2020-02-06T00:00:00.000Z,1,13,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4420,DE,DEU,Germany,2020-02-07T00:00:00.000Z,1,14,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4421,DE,DEU,Germany,2020-02-08T00:00:00.000Z,0,14,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4422,DE,DEU,Germany,2020-02-09T00:00:00.000Z,0,14,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4423,DE,DEU,Germany,2020-02-10T00:00:00.000Z,0,14,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4424,DE,DEU,Germany,2020-02-11T00:00:00.000Z,2,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4425,DE,DEU,Germany,2020-02-12T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4426,DE,DEU,Germany,2020-02-13T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4427,DE,DEU,Germany,2020-02-14T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4428,DE,DEU,Germany,2020-02-15T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4429,DE,DEU,Germany,2020-02-16T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4430,DE,DEU,Germany,2020-02-17T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4431,DE,DEU,Germany,2020-02-18T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4432,DE,DEU,Germany,2020-02-19T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4433,DE,DEU,Germany,2020-02-20T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4434,DE,DEU,Germany,2020-02-21T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4435,DE,DEU,Germany,2020-02-22T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4436,DE,DEU,Germany,2020-02-23T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4437,DE,DEU,Germany,2020-02-24T00:00:00.000Z,0,16,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4438,DE,DEU,Germany,2020-02-25T00:00:00.000Z,2,18,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4439,DE,DEU,Germany,2020-02-26T00:00:00.000Z,3,21,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4440,DE,DEU,Germany,2020-02-27T00:00:00.000Z,5,26,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4441,DE,DEU,Germany,2020-02-28T00:00:00.000Z,31,57,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4442,DE,DEU,Germany,2020-02-29T00:00:00.000Z,0,57,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4443,DE,DEU,Germany,2020-03-01T00:00:00.000Z,72,129,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4444,DE,DEU,Germany,2020-03-02T00:00:00.000Z,29,158,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4445,DE,DEU,Germany,2020-03-03T00:00:00.000Z,38,196,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4446,DE,DEU,Germany,2020-03-04T00:00:00.000Z,66,262,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4447,DE,DEU,Germany,2020-03-05T00:00:00.000Z,138,400,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4448,DE,DEU,Germany,2020-03-06T00:00:00.000Z,239,639,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4449,DE,DEU,Germany,2020-03-07T00:00:00.000Z,156,795,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4450,DE,DEU,Germany,2020-03-08T00:00:00.000Z,107,902,0,0,德国,Allemagne,Alemania,Германия,ألمانيا
4451,DE,DEU,Germany,2020-03-09T00:00:00.000Z,237,1139,2,2,德国,Allemagne,Alemania,Германия,ألمانيا
4452,DE,DEU,Germany,2020-03-10T00:00:00.000Z,157,1296,0,2,德国,Allemagne,Alemania,Германия,ألمانيا
4453,DE,DEU,Germany,2020-03-11T00:00:00.000Z,271,1567,1,3,德国,Allemagne,Alemania,Германия,ألمانيا
4454,DE,DEU,Germany,2020-03-12T00:00:00.000Z,0,1567,0,3,德国,Allemagne,Alemania,Германия,ألمانيا
4455,DE,DEU,Germany,2020-03-13T00:00:00.000Z,693,2260,0,3,德国,Allemagne,Alemania,Германия,ألمانيا
4456,DE,DEU,Germany,2020-03-14T00:00:00.000Z,1535,3795,5,8,德国,Allemagne,Alemania,Германия,ألمانيا
4457,DE,DEU,Germany,2020-03-15T00:00:00.000Z,1043,4838,4,12,德国,Allemagne,Alemania,Германия,ألمانيا
4458,DE,DEU,Germany,2020-03-16T00:00:00.000Z,1174,6012,0,12,德国,Allemagne,Alemania,Германия,ألمانيا
4459,DE,DEU,Germany,2020-03-17T00:00:00.000Z,1144,7156,0,12,德国,Allemagne,Alemania,Германия,ألمانيا
4460,DE,DEU,Germany,2020-03-18T00:00:00.000Z,1042,8198,0,12,德国,Allemagne,Alemania,Германия,ألمانيا
4461,DE,DEU,Germany,2020-03-19T00:00:00.000Z,2801,10999,8,20,德国,Allemagne,Alemania,Германия,ألمانيا
4462,DE,DEU,Germany,2020-03-20T00:00:00.000Z,7324,18323,25,45,德国,Allemagne,Alemania,Германия,ألمانيا
4463,DE,DEU,Germany,2020-03-21T00:00:00.000Z,3140,21463,22,67,德国,Allemagne,Alemania,Германия,ألمانيا
4464,DE,DEU,Germany,2020-03-22T00:00:00.000Z,0,21463,0,67,德国,Allemagne,Alemania,Германия,ألمانيا
4465,DE,DEU,Germany,2020-03-23T00:00:00.000Z,3311,24774,27,94,德国,Allemagne,Alemania,Германия,ألمانيا
4466,DE,DEU,Germany,2020-03-24T00:00:00.000Z,4438,29212,32,126,德国,Allemagne,Alemania,Германия,ألمانيا
4467,DE,DEU,Germany,2020-03-25T00:00:00.000Z,2342,31554,23,149,德国,Allemagne,Alemania,Германия,ألمانيا
4468,DE,DEU,Germany,2020-03-26T00:00:00.000Z,4954,36508,49,198,德国,Allemagne,Alemania,Германия,ألمانيا
4469,DE,DEU,Germany,2020-03-27T00:00:00.000Z,5780,42288,55,253,德国,Allemagne,Alemania,Германия,ألمانيا
4470,DE,DEU,Germany,2020-03-28T00:00:00.000Z,6294,48582,72,325,德国,Allemagne,Alemania,Германия,ألمانيا
4471,DE,DEU,Germany,2020-03-29T00:00:00.000Z,3965,52547,64,389,德国,Allemagne,Alemania,Германия,ألمانيا
4472,DE,DEU,Germany,2020-03-30T00:00:00.000Z,4751,57298,66,455,德国,Allemagne,Alemania,Германия,ألمانيا
4473,DE,DEU,Germany,2020-03-31T00:00:00.000Z,4615,61913,128,583,德国,Allemagne,Alemania,Германия,ألمانيا
4474,DE,DEU,Germany,2020-04-01T00:00:00.000Z,5453,67366,149,732,德国,Allemagne,Alemania,Германия,ألمانيا
4475,DE,DEU,Germany,2020-04-02T00:00:00.000Z,6156,73522,140,872,德国,Allemagne,Alemania,Германия,ألمانيا
4476,DE,DEU,Germany,2020-04-03T00:00:00.000Z,6174,79696,145,1017,德国,Allemagne,Alemania,Германия,ألمانيا
4477,DE,DEU,Germany,2020-04-04T00:00:00.000Z,6082,85778,141,1158,德国,Allemagne,Alemania,Германия,ألمانيا
4478,DE,DEU,Germany,2020-04-05T00:00:00.000Z,5936,91714,184,1342,德国,Allemagne,Alemania,Германия,ألمانيا
4479,DE,DEU,Germany,2020-04-06T00:00:00.000Z,3677,95391,92,1434,德国,Allemagne,Alemania,Германия,ألمانيا
4480,DE,DEU,Germany,2020-04-07T00:00:00.000Z,3834,99225,173,1607,德国,Allemagne,Alemania,Германия,ألمانيا
4481,DE,DEU,Germany,2020-04-08T00:00:00.000Z,4003,103228,254,1861,德国,Allemagne,Alemania,Германия,ألمانيا
4482,DE,DEU,Germany,2020-04-09T00:00:00.000Z,4974,108202,246,2107,德国,Allemagne,Alemania,Германия,ألمانيا
4483,DE,DEU,Germany,2020-04-10T00:00:00.000Z,5323,113525,266,2373,德国,Allemagne,Alemania,Германия,ألمانيا
4484,DE,DEU,Germany,2020-04-11T00:00:00.000Z,4133,117658,171,2544,德国,Allemagne,Alemania,Германия,ألمانيا
4485,DE,DEU,Germany,2020-04-12T00:00:00.000Z,2821,120479,129,2673,德国,Allemagne,Alemania,Германия,ألمانيا
4486,DE,DEU,Germany,2020-04-13T00:00:00.000Z,2537,123016,126,2799,德国,Allemagne,Alemania,Германия,ألمانيا
4487,DE,DEU,Germany,2020-04-14T00:00:00.000Z,2082,125098,170,2969,德国,Allemagne,Alemania,Германия,ألمانيا
4488,DE,DEU,Germany,2020-04-15T00:00:00.000Z,2486,127584,285,3254,德国,Allemagne,Alemania,Германия,ألمانيا
4489,DE,DEU,Germany,2020-04-16T00:00:00.000Z,2866,130450,315,3569,德国,Allemagne,Alemania,Германия,ألمانيا
4490,DE,DEU,Germany,2020-04-17T00:00:00.000Z,3380,133830,299,3868,德国,Allemagne,Alemania,Германия,ألمانيا
4491,DE,DEU,Germany,2020-04-18T00:00:00.000Z,3609,137439,242,4110,德国,Allemagne,Alemania,Германия,ألمانيا
4492,DE,DEU,Germany,2020-04-19T00:00:00.000Z,2458,139897,184,4294,德国,Allemagne,Alemania,Германия,ألمانيا
4493,DE,DEU,Germany,2020-04-20T00:00:00.000Z,1775,141672,110,4404,德国,Allemagne,Alemania,Германия,ألمانيا
4494,DE,DEU,Germany,2020-04-21T00:00:00.000Z,1785,143457,194,4598,德国,Allemagne,Alemania,Германия,ألمانيا
4495,DE,DEU,Germany,2020-04-22T00:00:00.000Z,2237,145694,281,4879,德国,Allemagne,Alemania,Германия,ألمانيا
4496,DE,DEU,Germany,2020-04-23T00:00:00.000Z,2352,148046,215,5094,德国,Allemagne,Alemania,Германия,ألمانيا
4497,DE,DEU,Germany,2020-04-24T00:00:00.000Z,2337,150383,227,5321,德国,Allemagne,Alemania,Германия,ألمانيا
4498,DE,DEU,Germany,2020-04-25T00:00:00.000Z,2055,152438,179,5500,德国,Allemagne,Alemania,Германия,ألمانيا
4499,DE,DEU,Germany,2020-04-26T00:00:00.000Z,1737,154175,140,5640,德国,Allemagne,Alemania,Германия,ألمانيا
4500,DE,DEU,Germany,2020-04-27T00:00:00.000Z,1018,155193,110,5750,德国,Allemagne,Alemania,Германия,ألمانيا
4501,DE,DEU,Germany,2020-04-28T00:00:00.000Z,1144,156337,163,5913,德国,Allemagne,Alemania,Германия,ألمانيا
4502,DE,DEU,Germany,2020-04-29T00:00:00.000Z,1304,157641,202,6115,德国,Allemagne,Alemania,Германия,ألمانيا
4503,DE,DEU,Germany,2020-04-30T00:00:00.000Z,1478,159119,173,6288,德国,Allemagne,Alemania,Германия,ألمانيا
4504,DE,DEU,Germany,2020-05-01T00:00:00.000Z,0,159119,0,6288,德国,Allemagne,Alemania,Германия,ألمانيا
4505,DE,DEU,Germany,2020-05-02T00:00:00.000Z,2584,161703,287,6575,德国,Allemagne,Alemania,Германия,ألمانيا
4506,DE,DEU,Germany,2020-05-03T00:00:00.000Z,793,162496,74,6649,德国,Allemagne,Alemania,Германия,ألمانيا
4507,DE,DEU,Germany,2020-05-04T00:00:00.000Z,679,163175,43,6692,德国,Allemagne,Alemania,Германия,ألمانيا
4508,GH,GHA,Ghana,2020-03-14T00:00:00.000Z,1,1,0,0,加纳,Ghana,Ghana,Гана,غانا
4509,GH,GHA,Ghana,2020-03-15T00:00:00.000Z,1,2,0,0,加纳,Ghana,Ghana,Гана,غانا
4510,GH,GHA,Ghana,2020-03-16T00:00:00.000Z,0,2,0,0,加纳,Ghana,Ghana,Гана,غانا
4511,GH,GHA,Ghana,2020-03-17T00:00:00.000Z,4,6,0,0,加纳,Ghana,Ghana,Гана,غانا
4512,GH,GHA,Ghana,2020-03-18T00:00:00.000Z,3,9,0,0,加纳,Ghana,Ghana,Гана,غانا
4513,GH,GHA,Ghana,2020-03-19T00:00:00.000Z,2,11,0,0,加纳,Ghana,Ghana,Гана,غانا
4514,GH,GHA,Ghana,2020-03-20T00:00:00.000Z,5,16,0,0,加纳,Ghana,Ghana,Гана,غانا
4515,GH,GHA,Ghana,2020-03-21T00:00:00.000Z,3,19,0,0,加纳,Ghana,Ghana,Гана,غانا
4516,GH,GHA,Ghana,2020-03-22T00:00:00.000Z,0,19,0,0,加纳,Ghana,Ghana,Гана,غانا
4517,GH,GHA,Ghana,2020-03-23T00:00:00.000Z,5,24,0,0,加纳,Ghana,Ghana,Гана,غانا
4518,GH,GHA,Ghana,2020-03-24T00:00:00.000Z,3,27,2,2,加纳,Ghana,Ghana,Гана,غانا
4519,GH,GHA,Ghana,2020-03-25T00:00:00.000Z,26,53,0,2,加纳,Ghana,Ghana,Гана,غانا
4520,GH,GHA,Ghana,2020-03-26T00:00:00.000Z,79,132,0,2,加纳,Ghana,Ghana,Гана,غانا
4521,GH,GHA,Ghana,2020-03-27T00:00:00.000Z,4,136,1,3,加纳,Ghana,Ghana,Гана,غانا
4522,GH,GHA,Ghana,2020-03-28T00:00:00.000Z,1,137,1,4,加纳,Ghana,Ghana,Гана,غانا
4523,GH,GHA,Ghana,2020-03-29T00:00:00.000Z,0,137,0,4,加纳,Ghana,Ghana,Гана,غانا
4524,GH,GHA,Ghana,2020-03-30T00:00:00.000Z,15,152,0,4,加纳,Ghana,Ghana,Гана,غانا
4525,GH,GHA,Ghana,2020-03-31T00:00:00.000Z,0,152,0,4,加纳,Ghana,Ghana,Гана,غانا
4526,GH,GHA,Ghana,2020-04-01T00:00:00.000Z,9,161,0,4,加纳,Ghana,Ghana,Гана,غانا
4527,GH,GHA,Ghana,2020-04-02T00:00:00.000Z,34,195,0,4,加纳,Ghana,Ghana,Гана,غانا
4528,GH,GHA,Ghana,2020-04-03T00:00:00.000Z,9,204,0,4,加纳,Ghana,Ghana,Гана,غانا
4529,GH,GHA,Ghana,2020-04-04T00:00:00.000Z,1,205,0,4,加纳,Ghana,Ghana,Гана,غانا
4530,GH,GHA,Ghana,2020-04-05T00:00:00.000Z,0,205,0,4,加纳,Ghana,Ghana,Гана,غانا
4531,GH,GHA,Ghana,2020-04-06T00:00:00.000Z,9,214,1,5,加纳,Ghana,Ghana,Гана,غانا
4532,GH,GHA,Ghana,2020-04-07T00:00:00.000Z,0,214,0,5,加纳,Ghana,Ghana,Гана,غانا
4533,GH,GHA,Ghana,2020-04-08T00:00:00.000Z,73,287,0,5,加纳,Ghana,Ghana,Гана,غانا
4534,GH,GHA,Ghana,2020-04-09T00:00:00.000Z,26,313,1,6,加纳,Ghana,Ghana,Гана,غانا
4535,GH,GHA,Ghana,2020-04-10T00:00:00.000Z,0,313,0,6,加纳,Ghana,Ghana,Гана,غانا
4536,GH,GHA,Ghana,2020-04-11T00:00:00.000Z,65,378,0,6,加纳,Ghana,Ghana,Гана,غانا
4537,GH,GHA,Ghana,2020-04-12T00:00:00.000Z,30,408,2,8,加纳,Ghana,Ghana,Гана,غانا
4538,GH,GHA,Ghana,2020-04-13T00:00:00.000Z,158,566,0,8,加纳,Ghana,Ghana,Гана,غانا
4539,GH,GHA,Ghana,2020-04-14T00:00:00.000Z,0,566,0,8,加纳,Ghana,Ghana,Гана,غانا
4540,GH,GHA,Ghana,2020-04-15T00:00:00.000Z,70,636,0,8,加纳,Ghana,Ghana,Гана,غانا
4541,GH,GHA,Ghana,2020-04-16T00:00:00.000Z,0,636,0,8,加纳,Ghana,Ghana,Гана,غانا
4542,GH,GHA,Ghana,2020-04-17T00:00:00.000Z,5,641,0,8,加纳,Ghana,Ghana,Гана,غانا
4543,GH,GHA,Ghana,2020-04-18T00:00:00.000Z,0,641,0,8,加纳,Ghana,Ghana,Гана,غانا
4544,GH,GHA,Ghana,2020-04-19T00:00:00.000Z,193,834,1,9,加纳,Ghana,Ghana,Гана,غانا
4545,GH,GHA,Ghana,2020-04-20T00:00:00.000Z,208,1042,0,9,加纳,Ghana,Ghana,Гана,غانا
4546,GH,GHA,Ghana,2020-04-21T00:00:00.000Z,0,1042,0,9,加纳,Ghana,Ghana,Гана,غانا
4547,GH,GHA,Ghana,2020-04-22T00:00:00.000Z,0,1042,0,9,加纳,Ghana,Ghana,Гана,غانا
4548,GH,GHA,Ghana,2020-04-23T00:00:00.000Z,112,1154,0,9,加纳,Ghana,Ghana,Гана,غانا
4549,GH,GHA,Ghana,2020-04-24T00:00:00.000Z,0,1154,0,9,加纳,Ghana,Ghana,Гана,غانا
4550,GH,GHA,Ghana,2020-04-25T00:00:00.000Z,125,1279,1,10,加纳,Ghana,Ghana,Гана,غانا
4551,GH,GHA,Ghana,2020-04-26T00:00:00.000Z,0,1279,0,10,加纳,Ghana,Ghana,Гана,غانا
4552,GH,GHA,Ghana,2020-04-27T00:00:00.000Z,271,1550,1,11,加纳,Ghana,Ghana,Гана,غانا
4553,GH,GHA,Ghana,2020-04-28T00:00:00.000Z,0,1550,0,11,加纳,Ghana,Ghana,Гана,غانا
4554,GH,GHA,Ghana,2020-04-29T00:00:00.000Z,121,1671,5,16,加纳,Ghana,Ghana,Гана,غانا
4555,GH,GHA,Ghana,2020-04-30T00:00:00.000Z,0,1671,0,16,加纳,Ghana,Ghana,Гана,غانا
4556,GH,GHA,Ghana,2020-05-01T00:00:00.000Z,403,2074,1,17,加纳,Ghana,Ghana,Гана,غانا
4557,GH,GHA,Ghana,2020-05-02T00:00:00.000Z,0,2074,0,17,加纳,Ghana,Ghana,Гана,غانا
4558,GH,GHA,Ghana,2020-05-03T00:00:00.000Z,95,2169,1,18,加纳,Ghana,Ghana,Гана,غانا
4559,GH,GHA,Ghana,2020-05-04T00:00:00.000Z,0,2169,0,18,加纳,Ghana,Ghana,Гана,غانا
4560,GI,GIB,Gibraltar,2020-03-03T00:00:00.000Z,1,1,0,0,"直布罗陀
",,,,
4561,GI,GIB,Gibraltar,2020-03-04T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4562,GI,GIB,Gibraltar,2020-03-05T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4563,GI,GIB,Gibraltar,2020-03-06T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4564,GI,GIB,Gibraltar,2020-03-07T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4565,GI,GIB,Gibraltar,2020-03-08T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4566,GI,GIB,Gibraltar,2020-03-09T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4567,GI,GIB,Gibraltar,2020-03-10T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4568,GI,GIB,Gibraltar,2020-03-11T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4569,GI,GIB,Gibraltar,2020-03-12T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4570,GI,GIB,Gibraltar,2020-03-13T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4571,GI,GIB,Gibraltar,2020-03-14T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4572,GI,GIB,Gibraltar,2020-03-15T00:00:00.000Z,0,1,0,0,"直布罗陀
",,,,
4573,GI,GIB,Gibraltar,2020-03-16T00:00:00.000Z,2,3,0,0,"直布罗陀
",,,,
4574,GI,GIB,Gibraltar,2020-03-17T00:00:00.000Z,0,3,0,0,"直布罗陀
",,,,
4575,GI,GIB,Gibraltar,2020-03-18T00:00:00.000Z,5,8,0,0,"直布罗陀
",,,,
4576,GI,GIB,Gibraltar,2020-03-19T00:00:00.000Z,2,10,0,0,"直布罗陀
",,,,
4577,GI,GIB,Gibraltar,2020-03-20T00:00:00.000Z,0,10,0,0,"直布罗陀
",,,,
4578,GI,GIB,Gibraltar,2020-03-21T00:00:00.000Z,0,10,0,0,"直布罗陀
",,,,
4579,GI,GIB,Gibraltar,2020-03-22T00:00:00.000Z,0,10,0,0,"直布罗陀
",,,,
4580,GI,GIB,Gibraltar,2020-03-23T00:00:00.000Z,5,15,0,0,"直布罗陀
",,,,
4581,GI,GIB,Gibraltar,2020-03-24T00:00:00.000Z,0,15,0,0,"直布罗陀
",,,,
4582,GI,GIB,Gibraltar,2020-03-25T00:00:00.000Z,0,15,0,0,"直布罗陀
",,,,
4583,GI,GIB,Gibraltar,2020-03-26T00:00:00.000Z,11,26,0,0,"直布罗陀
",,,,
4584,GI,GIB,Gibraltar,2020-03-27T00:00:00.000Z,9,35,0,0,"直布罗陀
",,,,
4585,GI,GIB,Gibraltar,2020-03-28T00:00:00.000Z,20,55,0,0,"直布罗陀
",,,,
4586,GI,GIB,Gibraltar,2020-03-29T00:00:00.000Z,1,56,0,0,"直布罗陀
",,,,
4587,GI,GIB,Gibraltar,2020-03-30T00:00:00.000Z,9,65,0,0,"直布罗陀
",,,,
4588,GI,GIB,Gibraltar,2020-03-31T00:00:00.000Z,4,69,0,0,"直布罗陀
",,,,
4589,GI,GIB,Gibraltar,2020-04-01T00:00:00.000Z,0,69,0,0,"直布罗陀
",,,,
4590,GI,GIB,Gibraltar,2020-04-02T00:00:00.000Z,0,69,0,0,"直布罗陀
",,,,
4591,GI,GIB,Gibraltar,2020-04-03T00:00:00.000Z,12,81,0,0,"直布罗陀
",,,,
4592,GI,GIB,Gibraltar,2020-04-04T00:00:00.000Z,14,95,0,0,"直布罗陀
",,,,
4593,GI,GIB,Gibraltar,2020-04-05T00:00:00.000Z,3,98,0,0,"直布罗陀
",,,,
4594,GI,GIB,Gibraltar,2020-04-06T00:00:00.000Z,5,103,0,0,"直布罗陀
",,,,
4595,GI,GIB,Gibraltar,2020-04-07T00:00:00.000Z,0,103,0,0,"直布罗陀
",,,,
4596,GI,GIB,Gibraltar,2020-04-08T00:00:00.000Z,10,113,0,0,"直布罗陀
",,,,
4597,GI,GIB,Gibraltar,2020-04-09T00:00:00.000Z,0,113,0,0,"直布罗陀
",,,,
4598,GI,GIB,Gibraltar,2020-04-10T00:00:00.000Z,0,113,0,0,"直布罗陀
",,,,
4599,GI,GIB,Gibraltar,2020-04-11T00:00:00.000Z,0,113,0,0,"直布罗陀
",,,,
4600,GI,GIB,Gibraltar,2020-04-12T00:00:00.000Z,0,113,0,0,"直布罗陀
",,,,
4601,GI,GIB,Gibraltar,2020-04-13T00:00:00.000Z,16,129,0,0,"直布罗陀
",,,,
4602,GI,GIB,Gibraltar,2020-04-14T00:00:00.000Z,0,129,0,0,"直布罗陀
",,,,
4603,GI,GIB,Gibraltar,2020-04-15T00:00:00.000Z,0,129,0,0,"直布罗陀
",,,,
4604,GI,GIB,Gibraltar,2020-04-16T00:00:00.000Z,0,129,0,0,"直布罗陀
",,,,
4605,GI,GIB,Gibraltar,2020-04-17T00:00:00.000Z,2,131,0,0,"直布罗陀
",,,,
4606,GI,GIB,Gibraltar,2020-04-18T00:00:00.000Z,2,133,0,0,"直布罗陀
",,,,
4607,GI,GIB,Gibraltar,2020-04-19T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4608,GI,GIB,Gibraltar,2020-04-20T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4609,GI,GIB,Gibraltar,2020-04-21T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4610,GI,GIB,Gibraltar,2020-04-22T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4611,GI,GIB,Gibraltar,2020-04-23T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4612,GI,GIB,Gibraltar,2020-04-24T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4613,GI,GIB,Gibraltar,2020-04-25T00:00:00.000Z,0,133,0,0,"直布罗陀
",,,,
4614,GI,GIB,Gibraltar,2020-04-26T00:00:00.000Z,3,136,0,0,"直布罗陀
",,,,
4615,GI,GIB,Gibraltar,2020-04-27T00:00:00.000Z,5,141,0,0,"直布罗陀
",,,,
4616,GI,GIB,Gibraltar,2020-04-28T00:00:00.000Z,0,141,0,0,"直布罗陀
",,,,
4617,GI,GIB,Gibraltar,2020-04-29T00:00:00.000Z,0,141,0,0,"直布罗陀
",,,,
4618,GI,GIB,Gibraltar,2020-04-30T00:00:00.000Z,0,141,0,0,"直布罗陀
",,,,
4619,GI,GIB,Gibraltar,2020-05-01T00:00:00.000Z,0,141,0,0,"直布罗陀
",,,,
4620,GI,GIB,Gibraltar,2020-05-02T00:00:00.000Z,3,144,0,0,"直布罗陀
",,,,
4621,GI,GIB,Gibraltar,2020-05-03T00:00:00.000Z,0,144,0,0,"直布罗陀
",,,,
4622,GI,GIB,Gibraltar,2020-05-04T00:00:00.000Z,0,144,0,0,"直布罗陀
",,,,
4623,GR,GRC,Greece,2020-02-26T00:00:00.000Z,1,1,0,0,希腊,Grèce,Grecia,Греция,اليونان
4624,GR,GRC,Greece,2020-02-27T00:00:00.000Z,2,3,0,0,希腊,Grèce,Grecia,Греция,اليونان
4625,GR,GRC,Greece,2020-02-28T00:00:00.000Z,0,3,0,0,希腊,Grèce,Grecia,Греция,اليونان
4626,GR,GRC,Greece,2020-02-29T00:00:00.000Z,0,3,0,0,希腊,Grèce,Grecia,Греция,اليونان
4627,GR,GRC,Greece,2020-03-01T00:00:00.000Z,4,7,0,0,希腊,Grèce,Grecia,Греция,اليونان
4628,GR,GRC,Greece,2020-03-02T00:00:00.000Z,0,7,0,0,希腊,Grèce,Grecia,Греция,اليونان
4629,GR,GRC,Greece,2020-03-03T00:00:00.000Z,0,7,0,0,希腊,Grèce,Grecia,Греция,اليونان
4630,GR,GRC,Greece,2020-03-04T00:00:00.000Z,2,9,0,0,希腊,Grèce,Grecia,Греция,اليونان
4631,GR,GRC,Greece,2020-03-05T00:00:00.000Z,23,32,0,0,希腊,Grèce,Grecia,Греция,اليونان
4632,GR,GRC,Greece,2020-03-06T00:00:00.000Z,0,32,0,0,希腊,Grèce,Grecia,Греция,اليونان
4633,GR,GRC,Greece,2020-03-07T00:00:00.000Z,34,66,0,0,希腊,Grèce,Grecia,Греция,اليونان
4634,GR,GRC,Greece,2020-03-08T00:00:00.000Z,7,73,0,0,希腊,Grèce,Grecia,Греция,اليونان
4635,GR,GRC,Greece,2020-03-09T00:00:00.000Z,0,73,0,0,希腊,Grèce,Grecia,Греция,اليونان
4636,GR,GRC,Greece,2020-03-10T00:00:00.000Z,17,90,0,0,希腊,Grèce,Grecia,Греция,اليونان
4637,GR,GRC,Greece,2020-03-11T00:00:00.000Z,0,90,0,0,希腊,Grèce,Grecia,Греция,اليونان
4638,GR,GRC,Greece,2020-03-12T00:00:00.000Z,9,99,1,1,希腊,Grèce,Grecia,Греция,اليونان
4639,GR,GRC,Greece,2020-03-13T00:00:00.000Z,0,99,0,1,希腊,Grèce,Grecia,Греция,اليونان
